ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA.NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR.Taxon.name,Competitor,Ruderal,Stress.Tolerant,BRC.V.PLNATT,match.comment,gbif.matched_name,gbif.classification_path,gbif.classification_path_ranks,gbif.classification_path_ids,gbif.taxon_id,gbif.score
2213,0810_858,0810_858,Bry_858,Bry_858,Bry_858,,Nardia scalaris,Nardia scalaris,Nardia scalaris,,,bryophyte,spp,spp,,3.1,13.8,1354,5,3,6,6,3,1,0,3,Jung,,NA,NA,NA,NA,match,,Nardia scalaris Gray,Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Gymnomitriaceae|Nardia|Nardia scalaris,kingdom|phylum|class|order|family|genus|species,6|9|126|381|6138|2689356|4277463,4277463,0.988
1812,0820_401,0820_401,Bry_401,Bry_401,Bry_401,,Neckera complanata,Neckera complanata,Neckera complanata,,,bryophyte,spp,spp,,3.6,14.7,1104,5,3,5,4,7,4,0,0,Hypn,,NA,NA,NA,NA,match,,"Neckera complanata Hübener, 1833",Plantae|Bryophyta|Bryopsida|Leucodontales|Neckeraceae|Neckera|Neckera complanata,kingdom|phylum|class|order|family|genus|species,6|35|327|1340|4665|2673281|2678588,2678588,0.988
1813,0820_402,0820_402,Bry_402,Bry_402,Bry_402,,Neckera crispa,Neckera crispa,Neckera crispa,,,bryophyte,spp,spp,,3,14.1,1395,7,3,6,4,8,3,0,0,Hypn,,NA,NA,NA,NA,match,,"Neckera crispa Hedwig, 1801",Plantae|Bryophyta|Bryopsida|Leucodontales|Neckeraceae|Neckera|Neckera crispa,kingdom|phylum|class|order|family|genus|species,6|35|327|1340|4665|2673281|2678545,2678545,0.988
2218,0810_863,0810_863,Bry_863,Bry_863,Bry_863,,Odontoschisma sphagni,Odontoschisma sphagni,Odontoschisma sphagni,odon sphag,,bryophyte,spp,spp,,3.3,13.6,1436,7,2,8,8,1,1,0,0,Jung,,NA,NA,NA,NA,match,,Odontoschisma sphagni (Dicks.) Dumort. Dumort. (Dicks.),Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Cephaloziaceae|Odontoschisma|Odontoschisma sphagni,kingdom|phylum|class|order|family|genus|species,6|9|126|381|2288|2689173|2689176,2689176,0.988
1820,0820_411,0820_411,Bry_411,Bry_411,Bry_411,,Orthodontium lineare,Orthodontium lineare,Orthodontium lineare,,,bryophyte,spp,spp,,3.4,15.4,873,7,3,4,5,3,4,0,0,Brya,,NA,NA,NA,NA,match,,"Orthodontium lineare Schwaegrichen, 1827",Plantae|Bryophyta|Bryopsida|Bryales|Bryaceae|Orthodontium|Orthodontium lineare,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8736|2677042|2677047,2677047,0.988
1596,0820_161,0820_161,Bry_161,Bry_161,Bry_161,,Cratoneuron commutatum,Palustriella commutata s.l.,Palustriella commutata,,,bryophyte,spp,spp,,2.9,13.7,1318,5,6,7,9,7,2,0,0,Hypn,,NA,NA,NA,NA,match,,"Palustriella commutata Ochyra, 1989",Plantae|Bryophyta|Bryopsida|Hypnales|Amblystegiaceae|Palustriella|Palustriella commutata,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4650|2681727|2681729,2681729,0.988
4340,0820_161.2,0820_161.2,,,,,Cratoneuron commutatum falcatum,,Palustriella commutata var. falcata,,,bryophyte,subsp,subsp,,2.8,13.5,1389,5,6,8,9,6,2,0,0,Hypn,,NA,NA,NA,NA,resolved,matched to NBN preferred,"Palustriella commutata var. falcata (Brid.) Ochyra, 1989 Ochyra, 1989 (Brid.)",Plantae|Bryophyta|Bryopsida|Hypnales|Amblystegiaceae|Palustriella|Palustriella falcata,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4650|2681727|8105978,9455056,0.999
2222,0810_868,0810_868,Bry_868,Bry_868,Bry_868,,Pellia endiviifolia,Pellia endiviifolia,Pellia endiviifolia,,,bryophyte,spp,spp,,3.5,14.7,1097,8,6,4,8,7,4,0,0,Foss,,NA,NA,NA,NA,match,,Pellia endiviifolia (Dicks.) Dumort. Dumort. (Dicks.),Plantae|Marchantiophyta|Jungermanniopsida|Fossombroniales|Pelliacaea|Pellia|Pellia endiviifolia,kingdom|phylum|class|order|family|genus|species,6|9|126|916|9462764|2689547|2689548,2689548,0.988
2223,0810_867,0810_867,Bry_867,Bry_867,Bry_867,,Pellia epiphylla,Pellia epiphylla,Pellia epiphylla,,,bryophyte,spp,spp,,3.3,14.3,1188,5,6,4,8,4,4,0,0,Foss,,NA,NA,NA,NA,match,,Pellia epiphylla (L.) Corda Corda (L.),Plantae|Marchantiophyta|Jungermanniopsida|Pelliales|Pelliaceae|Pellia|Pellia epiphylla,kingdom|phylum|class|order|family|genus|species,6|9|126|915|6121|9437812|2689550,2689550,0.988
1852,0820_443,0820_443,,,,,Physcomitrium pyriforme,,Physcomitrium pyriforme,,,bryophyte,spp,spp,,4,15.6,882,7,6,7,8,7,6,0,0,Funa,,NA,NA,NA,NA,match,,"Physcomitrium pyriforme Hampe, 1837",Plantae|Bryophyta|Bryopsida|Funariales|Funariaceae|Physcomitrium|Physcomitrium pyriforme,kingdom|phylum|class|order|family|genus|species,6|35|327|1338|4645|2673956|2673988,2673988,0.988
2922,0810_872.2,0810_872.2,Bry_872.2,Bry_872.2,Bry_872.2,,Plagiochila asplenioides,Plagiochila asplenioides,Plagiochila asplenioides,,,bryophyte,spp,spp,,3.4,14.6,1182,7,3,5,6,6,4,0,0,Jung,,NA,NA,NA,NA,match,,Plagiochila asplenioides Of American Authors,Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Plagiochilaceae|Plagiochila|Plagiochila porelloides,kingdom|phylum|class|order|family|genus|species,6|9|126|381|2278|2688968|2688969,7692790,0.988
2226,0810_872.1,0810_872.1,Bry_872.1,Bry_872.1,Bry_872.1,,Plagiochila porelloides,Plagiochila porelloides,Plagiochila porelloides,,,bryophyte,spp,spp,,3.2,14.1,1252,5,6,4,6,6,4,0,2,Jung,,NA,NA,NA,NA,match,,Plagiochila porelloides (Torr. ex Nees) Lindenb. Lindenb. (Torr. ex Nees),Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Plagiochilaceae|Plagiochila|Plagiochila porelloides,kingdom|phylum|class|order|family|genus|species,6|9|126|381|2278|2688968|2688969,2688969,0.988
1791,0820_379,0820_379,Bry_379,Bry_379,Bry_379,,Plagiomnium affine,Plagiomnium affine,Plagiomnium affine,,,bryophyte,spp,spp,,3.6,15.3,975,7,3,6,6,6,4,0,1,Brya,,NA,NA,NA,NA,match,,"Plagiomnium affine T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Plagiomnium|Plagiomnium affine,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8279158|2677623,2677623,0.988
1804,0820_392,0820_392,Bry_392,Bry_392,Bry_392,,Plagiomnium elatum,Plagiomnium elatum,Plagiomnium elatum,,,bryophyte,spp,spp,,2.9,14.1,1198,5,3,6,9,6,4,0,0,Brya,,NA,NA,NA,NA,match,,"Plagiomnium elatum T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Plagiomnium|Plagiomnium elatum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8279158|2677632,2677632,0.988
1803,0820_391,0820_391,,,,,Plagiomnium ellipticum,,Plagiomnium ellipticum,,,bryophyte,spp,spp,,3,13.9,1262,2,6,7,8,5,3,0,0,Brya,,NA,NA,NA,NA,match,,"Plagiomnium ellipticum T.Koponen, 1971",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Plagiomnium|Plagiomnium ellipticum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8279158|2677642,2677642,0.988
1795,0820_383,0820_383,Bry_383,Bry_383,Bry_383,,Plagiomnium rostratum,Plagiomnium rostratum,Plagiomnium rostratum,,,bryophyte,spp,spp,,3.3,14.8,1039,5,3,5,7,6,4,0,0,Brya,,NA,NA,NA,NA,match,,"Plagiomnium rostratum T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Plagiomnium|Plagiomnium rostratum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8279158|2677624,2677624,0.988
1807,0820_395,0820_395,Bry_395,Bry_395,Bry_395,,Plagiomnium undulatum,Plagiomnium undulatum,Plagiomnium undulatum,plagiom undul,,bryophyte,spp,spp,,3.4,14.6,1099,7,3,5,6,6,5,0,1,Brya,,NA,NA,NA,NA,match,,"Plagiomnium undulatum T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Plagiomnium|Plagiomnium undulatum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8279158|2677622,2677622,0.988
1857,0820_448,0820_448,,,,,Plagiothecium curvifolium,,Plagiothecium curvifolium,,,bryophyte,spp,spp,,3.3,15.6,801,7,3,3,5,3,5,0,0,Hypn,,NA,NA,NA,NA,match,,"Plagiothecium curvifolium Schliephacke ex Limpricht, 1897",Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Plagiothecium|Plagiothecium curvifolium,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679600|5283485,5283485,0.988
1858,0820_449,0820_449,Bry_449,Bry_449,Bry_449,,Plagiothecium denticulatum,Plagiothecium denticulatum,Plagiothecium denticulatum,,,bryophyte,spp,spp,,3.3,14.8,1086,5,6,4,6,4,5,0,0,Hypn,,NA,NA,NA,NA,match,,Plagiothecium denticulatum (Hedwig) Bruch Bruch (Hedwig),Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Plagiothecium|Plagiothecium denticulatum,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679600|9216843,9216843,0.988
1865,0820_456,0820_456,Bry_456,Bry_456,Bry_456,,Plagiothecium nemorale,Plagiothecium nemorale,Plagiothecium nemorale,,,bryophyte,spp,spp,,3.7,15.3,1015,7,3,3,6,5,5,0,0,Hypn,,NA,NA,NA,NA,match,,"Plagiothecium nemorale Jaeger, 1878",Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Plagiothecium|Plagiothecium nemorale,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679600|5283457,5283457,0.988
1867,0820_458,0820_458,Bry_458,Bry_458,Bry_458,,Plagiothecium succulentum,Plagiothecium succulentum,Plagiothecium succulentum,,,bryophyte,spp,spp,,3.3,14.6,1156,5,4,3,6,5,5,0,0,Hypn,,NA,NA,NA,NA,match,,"Plagiothecium succulentum Lindberg, 1865",Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Plagiothecium|Plagiothecium succulentum,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679600|5283458,5283458,0.988
1868,0820_459,0820_459,Bry_459,Bry_459,Bry_459,,Plagiothecium undulatum,Plagiothecium undulatum,Plagiothecium undulatum,plagioth undul,,bryophyte,spp,spp,,3,14,1272,5,2,4,6,2,2,0,0,Hypn,,NA,NA,NA,NA,match,,Plagiothecium undulatum (Hedw.) Schimp. Schimp. (Hedw.),Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Plagiothecium|Plagiothecium undulatum,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679600|5710930,5710930,0.988
1871,0820_462,0820_462,Bry_462,Bry_462,Bry_462,,Pleurochaete squarrosa,Pleurochaete squarrosa,Pleurochaete squarrosa,,,bryophyte,spp,spp,,5,15.9,933,9,2,8,2,9,2,0,0,Pott,,NA,NA,NA,NA,match,,"Pleurochaete squarrosa Lindberg, 1864",Plantae|Bryophyta|Bryopsida|Pottiales|Pottiaceae|Pleurochaete|Pleurochaete squarrosa,kingdom|phylum|class|order|family|genus|species,6|35|327|621|4671|2671791|2671792,2671792,0.988
2237,0810_881,0810_881,Bry_881,Bry_881,Bry_881,,Pleurozia purpurea,Pleurozia purpurea,Pleurozia purpurea,,,bryophyte,spp,spp,,3,12.7,1738,4,1,7,7,2,1,0,0,Pleu,,NA,NA,NA,NA,match,,Pleurozia purpurea Lindb.,Plantae|Marchantiophyta|Jungermanniopsida|Pleuroziales|Pleuroziaceae|Pleurozia|Pleurozia purpurea,kingdom|phylum|class|order|family|genus|species,6|9|126|378|2270|2688668|2688670,2688670,0.988
1872,0820_463,0820_463,Bry_463,Bry_463,Bry_463,,Pleurozium schreberi,Pleurozium schreberi,Pleurozium schreberi,pleu schre,,bryophyte,spp,spp,,3.2,14,1253,5,6,6,5,2,2,0,1,Hypn,,NA,NA,NA,NA,match,,"Pleurozium schreberi Mitten, 1869",Plantae|Bryophyta|Bryopsida|Hypnales|Hylocomiaceae|Pleurozium|Pleurozium schreberi,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4652|2679714|2679715,2679715,0.988
1884,0820_475,0820_475,Bry_475,Bry_475,Bry_475,,Pohlia nutans,Pohlia nutans,Pohlia nutans,pohl nutan,,bryophyte,spp,spp,,3.2,14.4,1151,3,6,5,5,2,2,0,3,Brya,,NA,NA,NA,NA,match,,"Pohlia nutans Lindberg, 1879",Plantae|Bryophyta|Bryopsida|Bryales|Bryaceae|Pohlia|Pohlia nutans,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8736|2673641|5282610,5282610,0.988
1890,0820_481,0820_481,Bry_481,Bry_481,Bry_481,,Polytrichum alpinum,Polytrichastrum alpinum,Polytrichum alpinum,,,bryophyte,spp,spp,,2.1,12.5,1733,2,6,6,5,2,2,0,0,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred,Polytrichum alpinum Hedw.,Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichastrum|Polytrichastrum alpinum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2682927|2682930,4280004,0.988
1891,0820_482,0820_482,Bry_482,Bry_482,Bry_482,,Polytrichum commune,Polytrichum commune,Polytrichum commune,polytr commu,,bryophyte,spp,spp,,3.1,14,1255,3,6,6,7,2,2,0,1,Poly,,NA,NA,NA,NA,match,,"Polytrichum commune Hedwig, 1801",Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum commune,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|2683084,2683084,0.988
1892,0820_483,0820_483,Bry_483,Bry_483,Bry_483,,Polytrichum formosum,Polytrichastrum formosum,Polytrichum formosum,polytr formo,,bryophyte,spp,spp,,3.4,14.5,1164,5,6,4,6,3,3,0,1,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred,Polytrichum formosum Hedw.,Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum formosum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|4280088,4280088,0.988
1894,0820_485,0820_485,Bry_485,Bry_485,Bry_485,,Polytrichum juniperinum,Polytrichum juniperinum,Polytrichum juniperinum,polytr junip,,bryophyte,spp,spp,,3.4,14.4,1146,3,6,8,5,3,2,0,2,Poly,,NA,NA,NA,NA,match,,"Polytrichum juniperinum Hedwig, 1801",Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum juniperinum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|2683092,2683092,0.988
4236,0820_484,0820_484,Bry_484,Bry_484,Bry_484,,Polytrichum longisetum,Polytrichastrum longisetum,Polytrichum longisetum,,,bryophyte,spp,spp,,3.2,15,960,5,6,5,6,3,3,0,0,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred,Polytrichum longisetum Brid.,Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum longisetum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|4280068,4280068,0.988
1897,0820_488,0820_488,Bry_488,Bry_488,Bry_488,,Polytrichum piliferum,Polytrichum piliferum,Polytrichum piliferum,,,bryophyte,spp,spp,,3.2,14.1,1238,3,6,9,3,3,1,0,2,Poly,,NA,NA,NA,NA,match,,"Polytrichum piliferum Hedwig, 1801",Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum piliferum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|2683058,2683058,0.988
1889,0820_480,0820_480,Bry_480,Bry_480,Bry_480,,Polytrichum alpestre,Polytrichum strictum,Polytrichum strictum,,,bryophyte,spp,spp,,2.5,13.3,1533,2,6,8,7,2,1,0,0,Poly,,NA,NA,NA,NA,match,,"Polytrichum strictum Menzies ex Bridel, 1801",Plantae|Bryophyta|Bryopsida|Polytrichales|Polytrichaceae|Polytrichum|Polytrichum strictum,kingdom|phylum|class|order|family|genus|species,6|35|327|620|4669|2683053|2683060,2683060,0.988
2243,0810_887,0810_887,Bry_887,Bry_887,Bry_887,,Preissia quadrata,Preissia quadrata,Preissia quadrata,,,bryophyte,spp,spp,,2.6,13.2,1565,2,6,6,7,7,2,0,0,Marc,,NA,NA,NA,NA,match,,Preissia quadrata (Scop.) Nees Nees (Scop.),Plantae|Marchantiophyta|Marchantiopsida|Marchantiales|Marchantiaceae|Marchantia|Marchantia quadrata,kingdom|phylum|class|order|family|genus|species,6|9|125|376|6110|2688569|7603659,2688576,0.988
1772,0820_357,0820_357,Bry_357,Bry_357,Bry_357,,Isopterygium elegans,Pseudotaxiphyllum elegans,Pseudotaxiphyllum elegans,,,bryophyte,spp,spp,,3.3,14.5,1178,5,2,3,6,3,4,0,1,Hypn,,NA,NA,NA,NA,match,,"Pseudotaxiphyllum elegans Iwatsuki, 1987",Plantae|Bryophyta|Bryopsida|Hypnales|Plagiotheciaceae|Pseudotaxiphyllum|Pseudotaxiphyllum elegans,kingdom|phylum|class|order|family|genus|species,6|35|327|617|8752|2679651|2679656,2679656,0.988
2244,0810_888,0810_888,Bry_888,Bry_888,Bry_888,,Ptilidium ciliare,Ptilidium ciliare,Ptilidium ciliare,ptil cilia,,bryophyte,spp,spp,,2.4,13.5,1402,2,6,6,5,2,2,0,0,Lepi,,NA,NA,NA,NA,match,,Ptilidium ciliare (L.) Hampe Hampe (L.),Plantae|Marchantiophyta|Jungermanniopsida|Ptilidiales|Ptilidiaceae|Ptilidium|Ptilidium ciliare,kingdom|phylum|class|order|family|genus|species,6|9|126|914|6116|2688705|2688706,2688706,0.988
1928,0820_521,0820_521,Bry_521,Bry_521,Bry_521,,Racomitrium canescens,Racomitrium canescens s.l.,Racomitrium canescens s.l.,,,bryophyte,spp,spp,,2.8,13.3,1447,3,6,7,5,4,2,0,0,Grim,,NA,NA,NA,NA,match,,"Racomitrium canescens Bridel, 1819",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Racomitrium|Racomitrium canescens,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|9508257|2674333,2674333,0.988
6008,0820_1050,0820_1050,Bry_1050,Bry_1050,Bry_1050,,Racomitrium elongatum,Racomitrium elongatum,Racomitrium elongatum,,,bryophyte,spp,spp,,2.4,13.4,1635,5,2,8,4,4,2,0,2,Grim,,NA,NA,NA,NA,match,,"Racomitrium elongatum Ehrhart ex Frisvoll, 1983",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Racomitrium|Racomitrium elongatum,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|9508257|2674337,2674337,0.988
1930,0820_523,0820_523,Bry_523,Bry_523,Bry_523,,Racomitrium fasciculare,Racomitrium fasciculare,Racomitrium fasciculare,,,bryophyte,spp,spp,,2.8,13.3,1478,5,3,7,2,2,1,0,0,Grim,,NA,NA,NA,NA,match,,"Racomitrium fasciculare Bridel, 1819",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Racomitrium|Racomitrium fasciculare,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|9508257|2674329,2674329,0.988
1931,0820_1072,0820_1072,Bry_524,Bry_524,Bry_524,,Racomitrium heterostichum,Racomitrium heterostichum s.l.,Racomitrium heterostichum,,,bryophyte,spp,spp,,3,13.8,1505,5,2,7,2,2,1,0,0,Grim,,NA,NA,NA,NA,match,,"Racomitrium heterostichum Bridel, 1819",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Racomitrium|Racomitrium heterostichum,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|9508257|2674275,2674275,0.988
1932,0820_525,0820_525,Bry_525,Bry_525,Bry_525,,Racomitrium lanuginosum,Racomitrium lanuginosum,Racomitrium lanuginosum,,,bryophyte,spp,spp,,3,13.4,1450,2,6,7,4,2,1,0,2,Grim,,NA,NA,NA,NA,match,,"Racomitrium lanuginosum Bridel, 1819",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Racomitrium|Racomitrium lanuginosum,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|9508257|2673622,2673622,0.988
1800,0820_388,0820_388,Bry_388,Bry_388,Bry_388,,Rhizomnium pseudopunctatum,Rhizomnium pseudopunctatum,Rhizomnium pseudopunctatum,,,bryophyte,spp,spp,,2.5,13.5,1438,4,6,7,9,6,2,0,0,Brya,,NA,NA,NA,NA,match,,"Rhizomnium pseudopunctatum T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Rhizomnium|Rhizomnium pseudopunctatum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8287428|2677652,2677652,0.988
1801,0820_389,0820_389,Bry_389,Bry_389,Bry_389,,Rhizomnium punctatum,Rhizomnium punctatum,Rhizomnium punctatum,,,bryophyte,spp,spp,,3.2,14.4,1170,5,6,5,8,5,4,0,1,Brya,,NA,NA,NA,NA,match,,"Rhizomnium punctatum T.Koponen, 1968",Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae|Rhizomnium|Rhizomnium punctatum,kingdom|phylum|class|order|family|genus|species,6|35|327|1333|8742|8287428|2677647,2677647,0.988
1674,0820_245,0820_245,Bry_245,Bry_245,Bry_245,,Rhynchostegium confertum,Rhynchostegium confertum,Rhynchostegium confertum,,,bryophyte,spp,spp,,3.7,15.4,932,7,3,4,5,7,6,0,0,Hypn,,NA,NA,NA,NA,match,,Rhynchostegium confertum (Milde) Podpe Podpe (Milde),Plantae|Bryophyta|Bryopsida|Hypnales|Brachytheciaceae|Eurhynchium|Eurhynchium confertum,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4651|2673063|2673064,8054290,0.988
1939,0820_532,0820_532,Bry_532,Bry_532,Bry_532,,Rhytidiadelphus loreus,Rhytidiadelphus loreus,Rhytidiadelphus loreus,rhyt loreu,,bryophyte,spp,spp,,3,13.6,1389,5,2,5,6,2,2,0,0,Hypn,,NA,NA,NA,NA,match,,"Rhytidiadelphus loreus Warnstorf, 1906",Plantae|Bryophyta|Bryopsida|Hypnales|Hylocomiaceae|Rhytidiadelphus|Rhytidiadelphus loreus,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4652|2679706|2679711,2679711,0.988
1940,0820_533,0820_533,Bry_533,Bry_533,Bry_533,,Rhytidiadelphus squarrosus,Rhytidiadelphus squarrosus,Rhytidiadelphus squarrosus,rhyt squar,,bryophyte,spp,spp,,3.4,14.5,1121,5,3,7,5,5,4,0,2,Hypn,,NA,NA,NA,NA,match,,"Rhytidiadelphus squarrosus Warnstorf, 1906",Plantae|Bryophyta|Bryopsida|Hypnales|Hylocomiaceae|Rhytidiadelphus|Rhytidiadelphus squarrosus,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4652|2679706|2679707,2679707,0.988
1941,0820_534,0820_534,Bry_534,Bry_534,Bry_534,,Rhytidiadelphus triquetrus,Rhytidiadelphus triquetrus,Rhytidiadelphus triquetrus,rhyt triqu,,bryophyte,spp,spp,,3.3,14.2,1194,5,6,6,6,6,3,0,1,Hypn,,NA,NA,NA,NA,match,,"Rhytidiadelphus triquetrus Warnstorf, 1906",Plantae|Bryophyta|Bryopsida|Hypnales|Hylocomiaceae|Rhytidiadelphus|Rhytidiadelphus triquetrus,kingdom|phylum|class|order|family|genus|species,6|35|327|617|4652|2679706|2679710,2679710,0.988
2257,0810_902,0810_902,Bry_0920,Bry_902,Bry_902,,Riccardia chamedryfolia,Riccardia chamedryfolia,Riccardia chamedryfolia,,,bryophyte,spp,spp,,3.5,14.4,1203,5,3,6,9,6,3,0,1,Metz,,NA,NA,NA,NA,match,,Riccardia chamedryfolia (With.) Grolle Grolle (With.),Plantae|Marchantiophyta|Jungermanniopsida|Metzgeriales|Aneuraceae|Riccardia|Riccardia chamedryfolia,kingdom|phylum|class|order|family|genus|species,6|9|126|380|6125|2689531|2689533,2689533,0.988
2254,0810_899,0810_899,Bry_899,Bry_899,Bry_899,,Riccardia multifida,Riccardia multifida,Riccardia multifida,,,bryophyte,spp,spp,,3.1,13.8,1379,5,6,7,9,5,2,0,0,Metz,,NA,NA,NA,NA,match,,Riccardia multifida (L.) Gray Gray (L.),Plantae|Marchantiophyta|Jungermanniopsida|Metzgeriales|Aneuraceae|Riccardia|Riccardia multifida,kingdom|phylum|class|order|family|genus|species,6|9|126|380|6125|2689531|2689535,2689535,0.988
2255,0810_900,0810_900,,,,,Riccardia palmata,,Riccardia palmata,,,bryophyte,spp,spp,,2.8,12.9,1679,4,6,4,7,2,2,0,0,Metz,,NA,NA,NA,NA,match,,Riccardia palmata (Hedw.) Carruth. Carruth. (Hedw.),Plantae|Marchantiophyta|Jungermanniopsida|Metzgeriales|Aneuraceae|Riccardia|Riccardia palmata,kingdom|phylum|class|order|family|genus|species,6|9|126|380|6125|2689531|4277590,4277590,0.988
2273,0810_920,0810_920,,,,,Scapania aspera,,Scapania aspera,,,bryophyte,spp,spp,,2.8,13.6,1439,5,3,7,6,7,2,0,0,Jung,,NA,NA,NA,NA,match,,Scapania aspera M.Bernet & Bernet,Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Scapaniaceae|Scapania|Scapania aspera,kingdom|phylum|class|order|family|genus|species,6|9|126|381|6129|2689215|7435100,7435100,0.988
2282,0810_929,0810_929,Bry_929,Bry_929,Bry_929,,Scapania irrigua,Scapania irrigua,Scapania irrigua,,,bryophyte,spp,spp,,3.1,13.8,1349,5,6,7,8,4,2,0,2,Jung,,NA,NA,NA,NA,match,,Scapania irrigua (Nees) Nees Nees (Nees),Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Scapaniaceae|Scapania|Scapania irrigua,kingdom|phylum|class|order|family|genus|species,6|9|126|381|6129|2689215|2689217,2689217,0.988
2293,0810_939,0810_939,Bry_939,Bry_939,Bry_939,,Scapania undulata,Scapania undulata,Scapania undulata,,,bryophyte,spp,spp,,3,13.6,1382,5,3,6,10,4,2,0,1,Jung,,NA,NA,NA,NA,match,,Scapania undulata (L.) Dumort. Dumort. (L.),Plantae|Marchantiophyta|Jungermanniopsida|Jungermanniales|Scapaniaceae|Scapania|Scapania undulata,kingdom|phylum|class|order|family|genus|species,6|9|126|381|6129|2689215|2689218,2689218,0.988
7023,0820_1773,0820_1773,,,,,Schistidium crassipilum,,Schistidium crassipilum,,,bryophyte,spp,spp,,3.6,15.1,1023,8,3,7,1,8,4,0,3,Grim,,NA,NA,NA,NA,match,,"Schistidium crassipilum H.Blom, 1996",Plantae|Bryophyta|Bryopsida|Grimmiales|Grimmiaceae|Schistidium|Schistidium crassipilum,kingdom|phylum|class|order|family|genus|species,6|35|327|1337|8747|7795248|5281678,5281678,0.988
